YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4
2015,AR,Arkansas,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47.3,2.1,43.1,51.6,1306,Overall,All Ages,White,High School,"(34.74865012400045, -92.27449074299966)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,AR,Arkansas,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,38,6.3,26.4,51.1,129,Overall,All Ages,Multiple Race,High School,"(34.74865012400045, -92.27449074299966)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,AR,Arkansas,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,39.7,2.2,35.4,44.1,1437,Female,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,AR,Arkansas,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49.5,2.7,44.1,54.9,1236,Male,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,27.5,1.7,24.2,31.1,2528,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,30.4,4.6,22.2,40.2,179,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,26.7,2,22.8,30.9,1353,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,29.8,2.5,25.1,35,726,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,25.4,2.5,20.7,30.8,1376,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,29.4,2.2,25.2,34.1,1128,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.1,0.5,2.3,4.2,2528,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1,0.8,0.2,5,179,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.8,0.3,2.2,3.5,1353,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.3,1.1,2.6,7,726,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.5,0.7,1.5,4.2,1376,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.5,0.6,2.4,5,1128,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,51.6,2.1,47.4,55.8,2490,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,45.9,4.5,37.3,54.9,172,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,55.8,2.5,50.9,60.7,1331,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,51.2,2.8,45.5,56.8,724,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49.4,2.6,44.3,54.5,1359,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,AZ,Arizona,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,53.7,2.3,49.1,58.2,1109,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,21.4,2.1,17.3,26.2,1904,Overall,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,15,3.1,9.6,22.7,296,Overall,All Ages,Asian,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,21.5,3.3,15.2,29.5,1037,Overall,All Ages,Hispanic,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.8,4,16.4,33.2,318,Overall,All Ages,White,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,24.2,4.9,15.2,36.1,100,Overall,All Ages,Multiple Race,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,18.6,2.3,14.1,24.1,981,Female,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,24.2,2.5,19.4,29.9,912,Male,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.5,0.5,1.5,3.9,1904,Overall,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.6,0.7,0.6,4.3,296,Overall,All Ages,Asian,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.2,0.6,1.2,3.8,1037,Overall,All Ages,Hispanic,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.6,0.9,1.2,5.5,318,Overall,All Ages,White,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.6,2.7,1.3,15.3,100,Overall,All Ages,Multiple Race,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1,0.4,0.4,2.4,981,Female,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.9,1.1,2.1,7.1,912,Male,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.7,2.6,39.2,50.3,1905,Overall,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,32.9,3.4,26,40.5,296,Overall,All Ages,Asian,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,48.1,2.8,42.3,54,1037,Overall,All Ages,Hispanic,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.7,5.5,33.5,56.5,318,Overall,All Ages,White,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47.3,4.8,37.3,57.5,100,Overall,All Ages,Multiple Race,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,43,2.9,36.9,49.4,979,Female,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,CA,California,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,46.6,2.7,40.9,52.5,914,Male,All Ages,All Races,High School,"(37.63864012300047, -120.99999953799971)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,FL,Florida,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,9.4,0.7,8,11,2914,Female,All Ages,All Races,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB06,1
2015,CT,Connecticut,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Female,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,CT,Connecticut,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Male,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,CT,Connecticut,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Female,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,CT,Connecticut,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Male,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,CT,Connecticut,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Female,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,CT,Connecticut,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Male,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,13.4,0.4,12.7,14.1,9640,Overall,All Ages,All Races,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,17.9,3.5,12.1,25.8,117,Overall,All Ages,American Indian/Alaska Native,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,6.7,1.6,4.1,10.7,223,Overall,All Ages,Asian,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,12.3,0.4,11.5,13.2,6055,Overall,All Ages,African American,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,16.7,0.9,14.9,18.6,1640,Overall,All Ages,Hispanic,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,12.6,1.3,10.3,15.3,672,Overall,All Ages,White,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,DC,District of Columbia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,15.9,1.6,13,19.3,502,Overall,All Ages,Multiple Race,High School,"(38.89037138500049, -77.03196112699965)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
