YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,20.3,,,7.1,9.6,38,205,Overall,All Ages,American Indian/Alaska Native,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,8.4,,,2.2,4.9,13.8,151,Overall,All Ages,Hispanic,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,5.5,,,0.9,3.9,7.7,575,Overall,All Ages,White,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,4,,,1.5,1.9,8.3,168,Overall,All Ages,Multiple Race,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,5.9,,,1.5,3.5,9.8,650,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,11.7,,,2.2,8,16.8,672,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,1
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,3.3,,,1.1,1.7,6.5,1326,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,9.5,,,4.9,3.3,24.5,205,Overall,All Ages,American Indian/Alaska Native,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,4.4,,,1.4,2.3,8.3,151,Overall,All Ages,Hispanic,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,1.2,,,0.4,0.6,2.5,575,Overall,All Ages,White,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,1.3,,,0.9,0.3,5.3,168,Overall,All Ages,Multiple Race,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,2.4,,,1.1,1,5.9,650,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,4.1,,,1.4,2.1,7.9,672,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB05,2
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,25.9,,,1.6,22.8,29.2,1231,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,6RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,40.8,,,3.7,33.6,48.4,186,Overall,All Ages,American Indian/Alaska Native,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,2RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,8RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,1RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,27.3,,,3.7,20.5,35.2,137,Overall,All Ages,Hispanic,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,4RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,9RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,22.8,,,2.2,18.7,27.4,543,Overall,All Ages,White,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,5RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,21.2,,,3.8,14.6,29.8,158,Overall,All Ages,Multiple Race,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,1GEN,8AGE,7RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,25.6,,,1.9,22.1,29.5,610,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,3GEN,8AGE,6RAC,2EDU,YRB12,1
2017,AK,Alaska,Tobacco Use - Survey Data,Any Tobacco Use (Youth),User Status,Current Tobacco User,Current,%,Percentage,25.9,,,2.4,21.5,30.9,617,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,154BEH,182TUS,2GEN,8AGE,6RAC,2EDU,YRB12,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,5.5,,,1,3.8,8.1,2089,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,6RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,2RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,8RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,1RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,5.3,,,0.9,3.6,7.7,1169,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,4RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,9RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,7.2,,,1.5,4.5,11.2,647,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,5RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,7RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,3.6,,,0.7,2.4,5.5,1046,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,3GEN,8AGE,6RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Current Cigar Smoker,Current,%,Percentage,7.1,,,1.3,4.8,10.3,1025,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,2GEN,8AGE,6RAC,2EDU,YRB09,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,0.4,,,0.1,0.2,0.8,2089,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,6RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,2RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,8RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,1RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,0.2,,,0.1,0.1,0.7,1169,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,4RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,9RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,0.4,,,0.2,0.1,1.3,647,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,5RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,1GEN,8AGE,7RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,0.1,,,0.1,0,0.5,1046,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,3GEN,8AGE,6RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigar Use (Youth),Smoking Status,Frequent Cigar Smoker,Frequent,%,Percentage,0.5,,,0.2,0.2,1.3,1025,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,153BEH,181CIG,2GEN,8AGE,6RAC,2EDU,YRB10,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,7.1,,,1,5.2,9.6,2030,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,2RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,8RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,1RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,7.3,,,1.8,4.2,12.2,1129,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,4RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,9RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,7.4,,,1.4,4.9,11.1,637,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,5RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,7RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,6.2,,,1,4.4,8.8,1017,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Current Cigarette Smoker,Current,%,Percentage,7.5,,,1.2,5.3,10.6,996,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,1.7,,,0.3,1.1,2.5,2030,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,2RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,8RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,1RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,2,,,0.6,1.1,3.9,1129,Overall,All Ages,Hispanic,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,4RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,9RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,1.8,,,0.6,0.9,3.5,637,Overall,All Ages,White,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,5RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,7RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,1,,,0.4,0.5,2.1,1017,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2017,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,Frequent Cigarette Smoker,Frequent,%,Percentage,2.1,,,0.5,1.2,3.6,996,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
