"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2015","NETELLIGENT CORP","0","0","1","0","54","0324","MO","CHESTERFIELD","63017"
"2015","PRIMEDOC OF RICHMOND P C","1","0","0","0","62","1484","GA","ATLANTA","30328"
"2015","BEST WESTERN MUSIC CITY INN DBA RO","0","0","1","0","72","1802","TN","ANTIOCH","37013"
"2015","IPLANNER INC","0","0","1","0","54","2992","TX","ALLEN","75013"
"2015","IPLANNER INC","1","0","0","0","54","2992","TX","DALLAS","75240"
"2015","ATHLETES PERFORMANCE LA LLC","0","0","1","0","71","3014","CA","CARSON","90746"
"2015","AMERICANIZED BENEFIT CONSULTANTS L","0","0","1","0","52","4820","TX","HOUSTON","77024"
"2015","LAREDO SPORTS MEDICINE CLINIC","1","1","0","0","62","8187","TX","LAREDO","78045"
"2015","INVENSENSE INC","3","0","14","1","33","9977","CA","SAN JOSE","95110"
"2015","INTERFYSIO LLC","4","1","6","0","62","4134","NY","NEW YORK","10006"
"2015","THE RODENBURG GRP INC D/B/A HIREMA","0","0","0","1","54","6522","NE","OMAHA","68154"
"2015","TOKYO ELECTRON TECH CTR AMERICA LL","1","0","2","0","33","6804","NY","ALBANY","12203"
"2015","UNISPEC ENTERPRISES INC","1","0","1","0","54","7962","DC","WASHINGTON","20003"
"2015","TECKNOMIC LLC","0","0","1","0","54","8876","DC","WASHINGTON","20006"
"2015","INVENSENSE INC","0","0","1","0","33","9977","CA","SAN JOSE","95110"
"2015","SARGA SOLUTIONS INC","7","0","0","0","54","3037","VA","HERNDON","20170"
"2015","DELIGHT CONSULTING SERVICES LLC","1","0","4","0","54","3986","MI","ROCHESTER","48307"
"2015","NIRVANA INFOTECH INC","2","0","0","0","54","8063","CA","NEWARK","94560"
"2015","COVANT SOLUTIONS INC","9","0","25","2","54","8309","DE","NEWARK","19713"
"2015","DEBOIS INC","0","1","0","0","44","8349","OH","AKRON","44305"
"2015","THERESA BENETT CORP","1","0","0","0","52","8846","CA","BURLINGAME","94010"
"2015","ADVENTA CORPORATION","1","0","0","0","33","1020","AL","HARVEST","35749"
"2015","ADVENTA CORPORATION","0","0","1","0","56","1020","AL","HARVEST","35749"
"2015","ACQUALINA RESORT & SPA ON THE BEAC","0","0","1","0","72","1837","FL","NORTH MIAMI BEACH","33160"
"2015","MAGNETI MARELLI HOLDING USA INC","0","0","5","0","55","2046","MI","AUBURN HILLS","48326"
"2015","MAGNETI MARELLI HOLDING USA INC","0","0","1","0","55","2046","MI","CLARKSTON","48346"
"2015","MAGNETI MARELLI HOLDING USA INC","0","0","1","0","55","2046","MI","INDEPENDENCE TOWNSHI","48346"
"2015","IMAGINE LEARNING INC","1","0","0","0","61","4204","UT","PROVO","84604"
"2015","NXTECH INCORPORATED","1","0","0","0","54","5099","OH","MILFORD","45150"
"2015","MUSIC CITY INSURANCE & FINANCE LLC","1","0","1","0","52","6118","TN","NASHVILLE","37211"
"2015","SOFTWARE TECHNOLOGY INC","4","0","5","0","54","2181","NJ","PRINCETON","08540"
"2015","360 DEGREE CUSTOMER INC","1","0","0","0","54","2463","CA","SAN JOSE","95134"
"2015","360 DEGREE CUSTOMER INC","0","0","2","0","62","2463","CA","SAN JOSE","95134"
"2015","J W NUTRITIONAL LLC","1","0","0","0","32","2836","TX","ALLEN","75013"
"2015","HENDRICKSON USA LLC","1","0","2","0","33","5246","IL","ITASCA","60143"
"2015","NORTHSTAR ANESTHESIA OF MICHIGAN P","0","0","1","0","54","6101","TX","IRVING","75038"
"2015","WELLDOC INC","0","0","3","0","54","7222","MD","BALTIMORE","21202"
"2015","ARCADIA INVESTMENT PARTNERS LLC","1","0","0","0","52","7749","NY","NEW YORK","10019"
"2015","EPIC SYSTEMS INC","0","0","2","0","54","8231","VA","ALDIE","20105"
"2015","REVEREIT LLC","12","10","22","1","54","2135","VA","HERNDON","20171"
"2015","REVEREIT LLC","2","0","0","0","54","2135","VA","STERLING","20164"
"2015","MATRIX INFOTECH INC","0","0","0","1","54","2402","WI","MADISON","53711"
"2015","RECURSION GROUP INC","0","0","1","0","54","6970","IL","SCHAUMBURG","60173"
"2015","EYEMAGINE TECHNOLOGY L L C","1","0","0","0","54","8006","CA","IRVINE","92618"
"2015","LOS ANGELES SALAD INTL","0","0","1","0","31","1496","FL","CORAL GABLES","33134"
"2015","CELER SYSTEMS INC","3","0","10","0","54","2920","CA","FOLSOM","95630"
"2015","PEOPLECORP AMERICA INC","1","0","3","2","54","4272","VA","HERNDON","20170"
"2015","CHEFMOD LLC","0","0","1","0","99","4813","NY","NEW YORK","10003"
"2015","KRISTI CORPORATION USA","0","0","1","0","99","8260","NJ","PISCATAWAY","08854"
"2015","VPSS DBA VICCS PUBLIC SECTOR SYSS","0","0","1","0","54","9062","MD","ROCKVILLE","20852"
"2015","SMART DATA SYSTEMS LLC","0","0","2","0","54","9768","OH","DAYTON","45458"
"2015","AUTONET MOBILE INC","0","0","1","0","51","9789","CA","SAN BRUNO","94066"
"2015","AUTONET MOBILE INC","0","0","1","0","51","9789","CA","SANTA ROSA","95403"
"2015","GENZYME THERAPEUTIC PRODS LTD PART","0","0","6","0","32","2078","MA","CAMBRIDGE","02142"
"2015","GENZYME THERAPEUTIC PRODS LTD PART","1","0","1","0","32","2078","MA","WESTBOROUGH","01581"
"2015","BOKANYI CONSULTING INC","0","1","0","0","54","2612","TX","HOUSTON","77024"
"2015","HEARTLAND DENTAL LLC","11","0","6","0","62","4205","IL","EFFINGHAM","62401"
"2015","DR YOUNG PARK PC","1","0","0","0","62","4701","NY","EAST SYRACUSE","13057"
"2015","PEAK SCIENTIFIC INC","0","0","1","0","42","7647","MA","NORTH BILLERICA","01862"
"2015","APPVISE INC","0","0","2","0","54","1456","CA","PLEASANTON","94588"
"2015","ADPRIME MEDIA INC","2","0","0","0","54","1532","NY","NEW YORK","10004"
"2015","WANG LAW OFFICE PLLC","0","1","0","0","54","1745","NY","FLUSHING","11354"
"2015","ENDEAVOR CONSULTING GROUP LLC","1","0","0","0","54","2082","PA","WAYNE","19087"
"2015","CORPTAX INC","2","0","6","0","54","8383","IL","DEERFIELD","60015"
"2015","LURACO TECHNOLOGIES INC","0","0","1","0","54","0118","TX","ARLINGTON","76011"
"2015","RICHARDSON KONTOGOURIS EMERSON LLP","0","0","1","0","54","1934","CA","TORRANCE","90503"
"2015","INTL SPANISH LANGUAGE ACADEMY","1","0","0","0","61","2726","MN","MINNETONKA","55343"
"2015","LIBERTY MINING CONSULTANTS INC","1","0","0","0","21","4141","KY","DANVILLE","40422"
"2015","NETPOP RESEARCH LLC","0","0","1","0","54","9099","CA","SAN FRANCISCO","94110"
"2015","DYNAMIC PRO INC","1","0","0","0","54","9816","VA","FALLS CHURCH","22042"
"2015","NATIONAL INST FOR NEWMAN STUDIES","1","1","0","0","54","0050","PA","PITTSBURGH","15213"
"2015","AZ LUNG SLEEP & VLY FEVER INST INC","0","0","1","0","62","7199","AZ","SURPRISE","85374"
"2015","NATERA INC","1","0","6","0","54","4487","CA","SAN CARLOS","94070"
"2015","MIAMI CTR FOR ADVANCED CARDIOLOGY","0","1","1","0","62","5526","FL","MIAMI","33180"
"2015","MAXREAL CUPERTINO","1","0","0","0","52","7090","CA","CUPERTINO","95014"
"2015","SOLGENIE TECHNOLOGIES INC","0","0","1","0","54","0380","GA","LAWRENCEVILLE","30043"
"2015","MGK INTERNATIONAL INC","0","0","1","0","33","3911","NJ","PRINCETON","08540"
"2015","SUNGEVITY INC","1","0","6","0","22","4328","CA","OAKLAND","94607"
"2015","US CHINA GUANDONG CHAMBER OF COMME","0","1","0","0","56","7194","CA","EL MONTE","91731"
"2015","DOCKON INC","1","0","1","0","54","9261","CA","SAN DIEGO","92121"
"2015","AUTONOMY AMERICAS LLC","0","0","1","0","52","0194","NY","NEW YORK","10016"
"2015","OSSIA INC","0","0","1","0","54","2381","WA","REDMOND","98052"
"2015","TECHNICS INC","0","0","1","0","54","3897","OH","MARYSVILLE","43040"
"2015","BIZTECH SOLUTIONS INC","2","0","0","0","54","7832","TX","SPRING","77380"
"2015","BIZTECH SOLUTIONS INC","1","0","0","0","54","7832","TX","THE WOODLANDS","77380"
"2015","DNA HEALTHCARE INC","1","0","0","0","54","0115","NJ","PISCATAWAY","08854"
"2015","PRIMEMED INC","0","1","0","0","48","2816","CA","GLENDALE","91206"
"2015","COMPLIANT INNOVATIONS INC DBA DOCS","1","0","0","0","99","4342","CA","SUNNYVALE","94086"
"2015","PATIENT POINT COORDINATED CARE SOL","2","0","2","0","54","7693","FL","ORLANDO","32819"
"2015","DATAMINR INC","1","0","5","0","54","8154","NY","NEW YORK","10016"
"2015","CMC CONSULTING GROUP INC","2","0","0","0","54","3936","MA","FRAMINGHAM","01701"
"2015","DISTRIBUTED SUN OF DELAWARE LLC","1","0","0","0","52","5466","DC","WASHINGTON","20005"
"2015","L2 INC","1","0","0","0","54","1621","NY","NEW YORK","10003"
"2015","SMAN KASS UNITED INC","0","1","0","0","99","2531","PA","MCKEESPORT","15132"
"2015","MICROSAN CONSULTANCY SVCS LLC","3","0","1","0","54","6947","CA","ROCKLIN","95765"
"2015","MART MANAGEMENT LLC","0","0","2","0","52","4532","FL","WEST PALM BEACH","33409"
"2015","ORANGEHRM INC","0","0","1","0","51","6080","NJ","SECAUCUS","07094"
"2015","MARKS STUDIOS LLC DBA GIMMIE GAMES","2","0","0","0","51","6680","GA","DECATUR","30030"
"2015","BURGER ASSOCIATES INC","0","0","1","0","56","7523","CA","FOLSOM","95630"
"2015","LED CITY LLC","1","0","0","0","42","0683","TX","DALLAS","75229"
"2015","ASC@XEROX LLC","0","0","1","0","54","2009","TX","DALLAS","75204"
"2015","SRINAV INC","0","0","3","0","54","7686","CA","FREMONT","94555"
"2015","ACCOLADE INC","0","0","1","0","62","9591","PA","PLYMOUTH MEETING","19462"
"2015","EMETEORS INC","2","14","21","7","54","6538","NJ","MONTVILLE","07045"
"2015","INSYS THERAPEUTICS INC","0","0","1","0","32","4941","AZ","CHANDLER","85286"
"2015","CHARLES RIVER SYSS INC DBA CHARLES","1","0","0","0","54","9908","MA","BURLINGTON","01803"
"2015","UNIV OF MAINE AT FORT KENT","1","1","0","0","61","0769","ME","FORT KENT","04743"
"2015","UNIVERSITY OF MAINE","5","0","6","0","61","0769","ME","ORONO","04469"
"2015","BIGELOW LAB FOR OCEAN SCIENCES","0","0","1","0","54","6001","ME","EAST BOOTHBAY HARBOR","04544"
"2015","HYDE SCHOOL","0","0","1","0","61","1559","ME","BATH","04530"
"2015","ZYNP INTL CORP","1","0","0","0","54","5567","MI","ROMULUS","48174"
"2015","MARKEM-IMAJE CORPORATION","3","0","1","0","33","3170","NH","KEENE","03431"
"2015","NGM INSURANCE COMPANY","0","0","3","0","52","0490","FL","JACKSONVILLE","32245"
"2015","DARTMOUTH COLLEGE","26","0","15","1","61","2111","NH","HANOVER","03755"
"2015","VALLEY REGIONAL HOSPITAL INC","2","0","0","0","62","2118","NH","CLAREMONT","03743"
"2015","COLBY SAWYER COLLEGE","0","0","2","0","61","2120","NH","NEW LONDON","03257"
"2015","FRISBIE MEMORIAL HOSPITAL","0","0","3","0","62","2131","NH","ROCHESTER","03867"
"2015","MARY HITCHCOCK MEMORIAL HOSPITAL","5","0","0","0","62","2140","NH","LEBANON","03756"
"2015","LRG HEALTHCARE","4","0","2","0","62","2150","NH","LACONIA","03246"
"2015","LITTLETON HOSPITAL ASSOC INC DBA L","0","0","2","0","62","2152","NH","LITTLETON","03561"
"2015","THE NEW LONDON HOSPITAL ASSOC INC","0","1","0","0","62","2171","NH","NEW LONDON","03257"
"2015","ST ANSELM COLLEGE","1","0","0","0","61","2182","NH","MANCHESTER","03102"
"2015","HUGGINS HOSPITAL","2","0","0","0","62","3332","NH","WOLFEBORO","03894"
"2015","FRANKLIN PIERCE UNIVERSITY","0","0","1","0","61","3136","NH","RINDGE","03461"
"2015","RIVERBEND COMMUNITY MENTAL HEALTH","0","0","1","0","62","5438","NH","CONCORD","03301"
"2015","HYPERTHERM INC","0","0","8","0","33","4267","NH","HANOVER","03755"
"2015","SOUTHERN NEW HAMPSHIRE UNIV","1","0","1","0","61","4509","NH","MANCHESTER","03106"
"2015","GEOPHYSICAL SURVEY SYSTEMS INC","1","0","0","0","33","8634","NH","SALEM","03079"
"2015","AIG GLOBAL SERVICES INC","2","0","20","0","52","7338","NY","NEW YORK","10038"
"2015","HARBOR HOMES INC","1","0","0","0","62","1932","NH","NASHUA","03060"
"2015","VELCRO GROUP CORPORATION","1","0","0","0","54","3899","MA","BOSTON","02110"
"2015","ATRIUM MEDICAL CORP","0","0","1","0","33","7322","NH","HUDSON","03051"
"2015","CONCEPTS ETI INC DBA CONCEPTS NREC","1","0","0","0","54","9171","PA","ENOLA","17025"
"2015","DEKA RESEARCH & DEVELOPMENT CORP","0","0","2","0","54","1515","NH","MANCHESTER","03101"
"2015","ASPECT SOFTWARE INC","0","0","1","0","54","4368","FL","ORLANDO","32801"
"2015","ASPECT SOFTWARE INC","4","0","3","0","54","4368","MA","CHELMSFORD","01824"
"2015","INSTITUTE FOR TREND RESEARCH INC","0","0","1","0","52","6066","NH","MANCHESTER","03103"
"2015","PHOTON DYNAMICS INC AN ORBOTECH CO","1","0","0","0","33","0680","CO","COLORADO SPRINGS","80917"
"2015","ORBOTECH INC","1","0","0","0","33","0680","MA","BILLERICA","01821"
"2015","PLEASANT VIEW GARDENS INC","0","0","1","0","11","4464","NH","LOUDON","03307"
"2015","ELECTROCRAFT NH","0","0","1","0","33","1305","NH","DOVER","03820"
"2015","DATAWATCH CORPORATION","0","0","2","0","51","5716","MA","CHELMSFORD","01824"
"2015","RESOURCE SYSTEMS GROUP","0","0","1","0","54","5879","VT","WHITE RIVER JUNCTION","05001"
"2015","LISEGA INC","1","0","0","0","33","9118","TN","KODAK","37764"
"2015","BOTTOMLINE TECHNOLOGIES DE INC","1","0","4","0","54","3294","NH","PORTSMOUTH","03801"
"2015","INSTRUMENTATION LABORATORY COMPANY","1","0","1","0","42","8199","MA","BEDFORD","01730"
"2015","GLOBAL GRAPHICS SOFTWARE INC","0","0","1","0","54","1587","MA","WALTHAM","02451"
"2015","SOUTHERN NEW HAMPSHIRE MEDICAL CEN","1","0","0","0","62","6218","NH","NASHUA","03060"
"2015","CATHOLIC MED CTR PHYSICIAN PRACTIC","5","1","1","0","62","0245","NH","MANCHESTER","03102"
"2015","LONZA BIOLOGICS INC","0","0","4","0","32","2009","NH","PORTSMOUTH","03801"
"2015","DIRECT CAPITAL CORPORATION","1","0","2","0","52","8001","NJ","LIVINGSTON","07039"
"2015","PHYSICIANS INTERACTIVE INC","0","0","3","1","54","9830","MA","READING","01867"
"2015","PARKLAND PHYSICIAN SVCS INC DBA NU","1","0","0","0","62","5714","NH","DERRY","03038"
"2015","KLUBER LUBRICATION NA LP","0","0","2","0","32","6751","NH","LONDONDERRY","03053"
"2015","FUJIFILM DIMATIX INC","0","0","3","0","32","9402","CA","SANTA CLARA","95050"
"2015","DEEBECON INC","4","9","8","1","54","0052","NH","NASHUA","03062"
"2015","HIGHDATA SOFTWARE CORPORATION","7","1","16","1","54","5484","NH","SALEM","03079"
"2015","SKILLSOFT CORPORATION","0","0","2","0","61","6115","NH","NASHUA","03062"
"2015","WENTWORTH DOUGLASS PHYSICIAN CORP","2","0","4","0","62","7927","NH","DOVER","03820"
"2015","HIGHLAND FORWARDING INC","0","0","1","0","54","0996","NH","LONDONDERRY","03053"
"2015","COVIDIEN LP","5","0","33","1","33","2162","MA","MANSFIELD","02048"
"2015","SILVERTECH INC","0","0","1","0","54","6491","NH","MANCHESTER","03104"
"2015","ELLIOT PHYSICIAN NETWORK INC","0","0","2","0","62","9589","NH","MANCHESTER","03103"
"2015","NEW ERA MEDICINE PLLC","1","0","0","0","62","9651","NH","MANCHESTER","03102"
"2015","RIVERSTONE RESOURCES LLC","0","0","1","0","52","1580","NH","MANCHESTER","03101"
"2015","GLOBAL TECHNICAL TALENT INC","1","0","0","0","54","4874","NH","PORTSMOUTH","03801"
"2015","GLOBAL TECHNICAL TALENT INC","0","0","1","0","56","4874","NH","PORTSMOUTH","03801"
"2015","NASHUA AREA FAMILY DENTISTRY PA","0","0","1","0","62","5324","NH","NASHUA","03062"
"2015","C SQUARED SYSTEMS LLC","1","0","0","0","54","6622","NH","AUBURN","03032"
"2015","SJ PHYSICIAN SERVICES INC","2","0","0","0","62","2234","NH","NASHUA","03060"
"2015","SIG SAUER INC","0","0","0","1","33","8156","NH","PORTSMOUTH","03801"
"2015","S R INTERNATIONAL INC","2","0","4","0","54","1480","IL","NAPERVILLE","60564"
"2015","SHIMAHARA INC","0","0","1","0","54","3040","CA","SANTA MONICA","90405"
"2015","GO EAST FILM LLC","0","0","1","0","71","5601","NJ","MONTCLAIR","07043"
"2015","C9 NETWORKS INC","1","0","0","0","54","6903","CA","SUNNYVALE","94085"
"2015","RESOLVIT RESOURCES LLC","0","0","1","0","54","8092","VA","VIENNA","22182"
"2015","JAVAJI SYSTEM SOLUTIONS INC","2","0","1","0","54","0421","VA","HERNDON","20170"
"2015","ORBIT INDUSTRIES INC","0","0","1","0","42","0996","CA","LOS ANGELES","90007"
"2015","PROFITSWORD LLC","1","0","1","0","54","4332","FL","ORLANDO","32819"
"2015","CAMDEN PARTNERS HOLDINGS LLC","0","0","1","0","52","8437","MD","BALTIMORE","21202"
"2015","BUS INTEGRATION SOLNS INC","2","1","0","0","54","9090","DE","NEWARK","19713"
"2015","STEALTHBITS TECHNOLOGIES INC","0","0","2","0","54","0098","NJ","HAWTHORNE","07506"
"2015","SPANISH FOR FUN ACADEMY INC","1","0","0","0","62","1351","NC","CHAPEL HILL","27516"
"2015","TANISHA SYSTEMS INC","1","0","0","0","54","9348","NY","NEW YORK","10018"
"2015","TANISHA SYSTEMS INC","12","0","35","2","54","9348","NY","NEW YORK","10118"
"2015","TANISHA SYSTEMS INC","0","0","1","0","54","9438","NY","NEW YORK","10018"
"2015","EAST WIND ADVISORS LLC","0","0","1","0","52","6395","NY","NEW YORK","10020"
"2015","DONGAH ELECOMM CORP","0","0","1","0","33","6998","TX","DALLAS","75240"
"2015","NOVARTIS INSTS OF BIOMEDICAL RESEA","14","0","21","1","54","7016","MA","CAMBRIDGE","02139"
"2015","E D I MEDIA INC","1","0","0","0","54","9404","CA","WEST COVINA","91791"
"2015","RESEARCH AFFILIATES LLC","0","0","1","0","52","0299","CA","NEWPORT BEACH","92660"
"2015","GLOBAL ASSOC OF RISK PROS INC","0","0","1","0","61","1577","NJ","JERSEY CITY","07310"
"2015","DR GIANCARLO G ROMERO DDS MS PA DB","1","0","0","0","62","2818","TX","BELLAIRE","77401"
"2015","FX DIRECT DEALER LLC","1","0","7","1","52","3635","NY","NEW YORK","10007"
"2015","WALNUT ST COMMUNITY HEALTH CTR INC","0","0","1","0","62","5163","MD","HAGERSTOWN","21740"
"2015","ARUBA NETWORKS INC","18","0","50","0","54","9097","CA","SUNNYVALE","94089"
"2015","FIDELITY INVESTMENTS","1","0","0","0","52","4478","MA","BOSTON","02210"
"2015","HAR NORTHERN INC","1","0","0","0","44","7291","NY","FLUSHING","11354"
"2015","P P CONSULTING LLC","0","1","0","0","54","8027","CT","CROMWELL","06416"
"2015","RADITECH LLC","0","1","0","1","54","0317","NJ","EDISON","08837"
"2015","STRATIGENT LLC","3","0","0","0","54","3642","IL","CHICAGO","60611"
"2015","ASSURE E-SERVICES INC","2","0","1","0","54","3967","MA","BURLINGTON","01803"
"2015","BHRIGUS INC","0","0","4","0","54","5017","NJ","EDISON","08837"
"2015","BHRIGUS INC","2","0","5","0","54","5017","NJ","SOMERSET","08873"
"2015","TABCOTECH ENTERPRISES INC","0","1","0","0","42","6052","NJ","CARLSTADT","07072"
"2015","FARASIS ENERGY INC","1","0","1","0","33","8260","CA","HAYWARD","94545"
"2015","NOVAGARD SOLUTIONS INC","1","0","0","0","32","9025","OH","CLEVELAND","44114"
"2015","MVP CONSULTING PLUS INC","1","0","1","0","54","0234","NY","ALBANY","12205"
"2015","TOASTMAN INC","0","0","1","0","71","2506","HI","HONOLULU","96816"
"2015","AMDX LTD DBA NEURODIAGNOSTIC LABOR","0","0","1","0","62","3293","AZ","PHOENIX","85021"
"2015","ROTELLI MISSION BAY INC","0","0","1","0","99","3457","FL","BOCA RATON","33431"
"2015","3K TECHNOLOGIES LLC","4","1","19","0","54","4148","CA","MILPITAS","95035"
"2015","FRIEDE & GOLDMAN LLC DBA FRIEDE &","1","0","0","0","54","4782","TX","HOUSTON","77042"
"2015","THOUGHTLAB LLC","2","0","2","0","54","7195","UT","SALT LAKE CITY","84111"
"2015","ARCHIMEDEAN ACADEMY INC","0","0","1","0","61","7904","FL","MIAMI","33183"
"2015","QINETIQ US HOLDINGS INC","2","0","1","0","54","8923","DC","WASHINGTON","20036"
"2015","NH NUTRACEUTICAL INC","1","0","0","0","62","9942","CA","IRVINE","92614"
"2015","REEFER SYSTEMS INC","0","0","1","0","44","0357","NE","OMAHA","68138"
"2015","WOLVERINE ASSET MGMT LLC","0","0","1","0","52","1276","IL","CHICAGO","60604"
"2015","TRANSWORLD INTL TRADING CORP","0","0","1","0","44","2902","NJ","WEST NEW YORK","07093"
"2015","BBYO INC","0","0","1","0","61","4470","DC","WASHINGTON","20001"
"2015","DKS STEEL DOOR & FRAME SYSTEMS INC","0","0","2","0","33","5370","CA","COMMERCE","90040"
"2015","CLEAR CHANNEL MANAGEMENT SVCS INC","1","0","3","0","51","9566","NY","NEW YORK","10019"
"2015","IHEARTMEDIA MANAGEMENT SVCS INC","0","0","1","0","51","9566","TX","SAN ANTONIO","78209"
"2015","GRIMSHAW ARCHITECTS PC","2","0","3","0","54","2328","NY","NEW YORK","10001"
"2015","GOL TV INC","1","0","1","0","51","3087","FL","ORLANDO","32801"
"2015","WELCH ALLYN INC","2","0","1","0","33","3407","NY","SKANEATELES FALLS","13153"
"2015","CHINA TELECOM AMERICAS CORPORATION","8","1","1","0","51","5788","VA","HERNDON","20170"
"2015","GTC LAW GROUP LLP","0","0","1","0","54","5891","MA","WESTWOOD","02090"
"2015","CONTINENTAL UTILITY SOLUTIONS INC","0","0","1","0","54","7106","AR","JONESBORO","72401"
"2015","NEXGEN TECHNOLOGIES LLC","6","0","11","0","54","7562","NJ","PRINCETON","08540"
"2015","ZAHARAS CAFE AND BAKERY INC","0","0","1","0","72","7597","NY","NEW YORK","10119"
"2015","NUVEK LLC","0","0","2","0","54","7782","UT","AMERICAN FORK","84003"
"2015","360FLY INC","1","0","0","0","54","8037","PA","CANONSBURG","15317"
"2015","CHRISTINE WANG & ASSOCIATES LTD","1","0","0","0","54","8858","VA","VIENNA","22180"
"2015","EGENCIA LLC","0","0","1","0","54","9848","CA","SAN FRANCISCO","94111"
"2015","EGENCIA LLC","1","0","5","0","54","9848","WA","BELLEVUE","98004"
"2015","AMERIT CONSULTING INC","3","0","5","0","56","1746","CA","SAN DIEGO","92127"
"2015","AMERIT CONSULTING INC","0","0","1","0","56","1746","CA","SAN DIEGO","92130"
"2015","HEALTHCARE PLUS CORP","0","0","0","1","62","2370","IL","PALATINE","60067"
"2015","LATIN AMERICAN VENTURE CAPITAL ASS","0","0","1","0","52","8053","NY","NEW YORK","10016"
"2015","LATIN AMERICAN VENTURE CAPITAL ASS","0","0","1","0","52","8053","NY","NEW YORK","10018"
