,Issue Datetime,Summons Number,Violation Code,Violation Location,Violation Precinct,House Number,Street Name,Intersecting Street,City & State,Ticket Cost,Ticket Type,Zip Code,Lat,Long
118,2019-01-12 09:31:00,8715522702,66,88,88,W,Ryerson St,125ft S/of Flushing,"Brooklyn, NY",45.0,"Parking a trailer or semi-trailer which is not attached to a motor vehicle used for towing it, unless loading or unloading at an off-street platform.",11205.0,40.6976032,-73.9658019
119,2019-01-14 21:29:00,8671539246,19,90,90,E,Wythe Ave,125ft S/of Rodney St,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7027898,-73.9634641
120,2019-01-12 09:19:00,8676196825,38,88,88,E,Hanover Pl,12ft S/of Fulton St,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11201.0,40.6893537,-73.9820848
121,2019-01-11 08:57:00,8723262837,21,90,90,E,Humboldt St,130ft S/of Maujer St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.71106,-73.942105
122,2019-01-14 08:46:00,8711163021,21,79,79,W,Sanford St,130ft S/of Willoughb,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6933059,-73.95310429999999
123,2019-01-14 21:37:00,8671539258,53,90,90,N,Ross St,130ft W/of Bedford A,"Brooklyn, NY",115.0,"Standing or parking in a safety zone, between a safety zone and the nearest curb, or within 30 feet of points on the curb immediately opposite the ends of a safety zone.",11249.0,40.7033146,-73.96208639999999
124,2019-01-14 09:13:00,8671028320,21,90,90,N,Stagg St,130ft W/of Lorimer S,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.7090141,-73.9485428
125,2019-01-14 23:46:00,8611718562,14,83,83,E,Vermont St,135ft N/of Cozine Av,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11207.0,40.65485,-73.88569009999999
126,2019-01-11 11:50:00,8678223947,21,90,90,S,Williamsburg St East,135ft W/of Lee Ave,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7047786,-73.95889249999999
127,2019-01-11 12:32:00,8676196539,21,90,90,E,Havemeyer St,13ft S/of Broadway,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7088852,-73.9592864
128,2019-01-11 12:30:00,8676196527,71,90,90,E,Havemeyer St,13ft S/of Broadway,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11211.0,40.7088852,-73.9592864
129,2019-01-11 14:11:00,8610241439,14,88,88,S,Fulton St,140ft E/of Adelphi S,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11238.0,40.6845933,-73.970152
130,2019-01-11 08:58:00,8723262850,21,90,90,E,Humboldt St,140ft S/of Maujer St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.71106,-73.942105
131,2019-01-14 08:47:00,8711163033,21,79,79,W,Sanford St,140ft S/of Willoughb,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6933059,-73.95310429999999
132,2019-01-11 13:12:00,8651440480,61,90,90,S,Fleet Pl,14ft E/of Willoughby,"Brooklyn, NY",45.0,"Except where angle parking is allowed, stopping, standing or parking other than parallel to curb or edge of roadway. Or, parking opposite the direction of traffic.",11201.0,40.6920254,-73.9817951
133,2019-01-14 11:58:00,8678224265,14,83,83,W,St Nicholas Ave,14ft N/of Jefferson,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11237.0,40.708059,-73.922539
134,2019-01-12 04:36:00,8725067229,21,88,88,N,Park Ave,150ft E/of Navy St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11201.0,40.6965326,-73.9803407
135,2019-01-14 08:48:00,8711163045,21,79,79,W,Sanford St,150ft S/of Willoughb,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6933059,-73.95310429999999
136,2019-01-12 00:01:00,8714727596,14,90,90,S,Williamsburg St West,150ft W/of Bedford A,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.71592210000001,-73.9601285
137,2019-01-14 20:47:00,8714729015,20,90,90,N,Williamsburg St East,150ft W/of Bedford A,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7158396,-73.9601398
138,2019-01-14 14:04:00,8539023933,40,94,94,N,N 5th St,152ft E/of Kent Ave,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7192199,-73.9629077
139,2019-01-14 08:49:00,8711163057,21,79,79,W,Sanford St,155ft S/of Willoughb,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6933059,-73.95310429999999
140,2019-01-14 17:54:00,8717800948,14,79,79,N,Cleveland St,15ft E/of Barbey St,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",,40.6710974,-73.8835697
141,2019-01-12 16:19:00,8708935798,40,94,94,N,N 11th St,15ft E/of Berry St,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7208401,-73.9566414
142,2019-01-14 09:54:00,8702772577,21,94,94,S,Oak St,15ft E/of Franklin S,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11222.0,40.727754,-73.95724299999999
143,2019-01-14 08:14:00,8696514816,21,79,79,N,Bedford Ave,15ft E/of Fulton St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.6806361,-73.9533665
144,2019-01-11 15:11:00,8611202788,51,90,90,S,Walton St,15ft E/of Harrison A,"Brooklyn, NY",115.0,"Stopping, standing or parking on a sidewalk.",11206.0,40.70303380000001,-73.94827
145,2019-01-12 09:26:00,8723263430,38,83,83,N,Stockholm St,15ft E/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.700675,-73.92163099999999
146,2019-01-14 08:29:00,8535588360,21,81,81,S,Howard Ave,15ft E/of Macon St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6844528,-73.9203246
147,2019-01-11 11:26:00,8702771690,21,90,90,S,Heyward St,15ft E/of Marcy Ave,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.7031771,-73.953811
148,2019-01-14 16:46:00,8578348758,38,90,90,W,Havemeyer St,15ft N/of Brooklyn A,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.712239,-73.95713599999999
149,2019-01-14 14:16:00,8702773120,20,94,94,E,Provost St,15ft N/of Green St,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11222.0,40.7342253,-73.94980269999999
150,2019-01-14 11:42:00,8728704680,21,79,79,W,Skillman St,15ft N/of Lafayette,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6893459,-73.9560639
151,2019-01-14 09:38:00,8535588541,21,81,81,W,Jefferson Ave,15ft N/of Malcolm X,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.685636,-73.92961199999999
152,2019-01-14 14:01:00,8539023921,40,94,94,E,Wythe Ave,15ft N/of N 5th St,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.718417,-73.96162
153,2019-01-11 11:39:00,8705075099,21,94,94,W,Meeker Ave,15ft N/of N 7th St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.714724,-73.9527099
154,2019-01-14 13:59:00,8611690941,71,94,94,E,Driggs Ave,15ft N/of Union Ave,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11211.0,40.7182579,-73.95495729999999
155,2019-01-12 07:59:00,8676196734,14,88,88,E,Fleet St,15ft N/of Willoughby,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11201.0,40.6920254,-73.9817951
156,2019-01-12 12:27:00,8722756772,14,94,94,W,N 8th St,15ft S/of Bedford Av,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7183907,-73.9571302
157,2019-01-14 18:23:00,8716119174,14,94,94,W,Berry St,15ft S/of N 7th St,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.718636,-73.959009
158,2019-01-13 11:22:00,8716118613,17,79,79,E,Spencer St,15ft S/of Park Ave,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.69689229999999,-73.9556404
159,2019-01-11 12:30:00,8533532544,14,90,90,W,S 5th St,15ft S/of Rodney St,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.70867399999999,-73.956305
160,2019-01-14 20:29:00,8714728977,40,90,90,W,Wythe Ave,15ft S/of S 11th St,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7076317,-73.9673827
161,2019-01-12 06:27:00,8696033176,71,81,81,W,Macdougal St,15ft S/of Saratoga A,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11233.0,40.6805707,-73.91069670000002
162,2019-01-11 13:22:00,8594440844,14,90,90,E,Moore St,15ft S/of White St,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11206.0,40.704627,-73.935022
163,2019-01-13 12:24:00,8611631316,62,88,88,E,Fleet Pl,15ft S/of Willoughby,"Brooklyn, NY",45.0,Standing or parking a vehicle beyond markings on the curb or the pavement of a street which marks a parking space.,11201.0,40.6920254,-73.9817951
164,2019-01-13 12:23:00,8611631304,62,88,88,E,Fleet Pl,15ft S/of Willoughby,"Brooklyn, NY",45.0,Standing or parking a vehicle beyond markings on the curb or the pavement of a street which marks a parking space.,11201.0,40.6920254,-73.9817951
165,2019-01-12 08:49:00,8725657203,20,83,83,E,Stanhope St,15ft S/of Wyckoff Av,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",,40.7035472,-73.9176317
166,2019-01-14 16:02:00,8717800882,71,79,79,N,Blake Ave,15ft W/of Autumn Ave,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11208.0,40.671871,-73.867221
167,2019-01-14 10:36:00,8702772644,40,94,94,S,N 10th St,15ft W/of Bedford Av,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7194946,-73.9559568
168,2019-01-14 15:08:00,8539023982,14,94,94,N,N 4th St,15ft W/of Bedford Av,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.716172,-73.95951099999999
169,2019-01-14 15:18:00,8539024019,20,94,94,N,N 4th St,15ft W/of Berry St,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7169694,-73.96077919999999
170,2019-01-14 17:03:00,8539024070,20,94,94,S,N 4th St,15ft W/of Berry St,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7169694,-73.96077919999999
171,2019-01-11 16:14:00,8533532581,14,90,90,S,Roebling St,15ft W/of Broadway,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7094139,-73.9608071
172,2019-01-14 15:25:00,8699415874,40,90,90,S,S 2nd St,15ft W/of Driggs Ave,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.712713,-73.960561
173,2019-01-12 10:11:00,8694640387,14,90,90,S,Debevoise St,15ft W/of Graham Ave,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11206.0,40.701637,-73.942267
174,2019-01-12 10:53:00,8714755336,38,83,83,N,Stockholm St,15ft W/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.700675,-73.92163099999999
175,2019-01-12 13:52:00,8650344860,38,83,83,S,Stockholm St,15ft W/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.700675,-73.92163099999999
176,2019-01-12 13:38:00,8650344847,38,83,83,S,Himrod St,15ft W/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.69982,-73.920127
177,2019-01-11 16:08:00,8650344719,14,90,90,S,S 5th St,15ft W/of Marcy Ave,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.70908,-73.957488
178,2019-01-14 15:55:00,8691642063,14,81,81,N,Troutman St,15ft W/of St Nichola,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11237.0,40.7076463,-73.92182009999999
179,2019-01-14 11:58:00,8724655740,21,94,94,S,Meeker Ave,160ft W/of Manhattan,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7188081,-73.9468076
180,2019-01-12 09:05:00,8676196801,11,88,88,N,Schermerhorn St,17ft W/of Nevins St,"Brooklyn, NY",115.0,"Hotel Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.68732809999999,-73.9818188
181,2019-01-14 20:44:00,8714729003,14,90,90,N,Williamsburg St East,180ft W/of Bedford A,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7158396,-73.9601398
182,2019-01-14 20:42:00,8714728990,70,90,90,S,Williamsburg St East,180ft W/of Bedford A,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11249.0,40.7158396,-73.9601398
183,2019-01-14 08:50:00,8676196928,40,90,90,W,Wythe Ave,1ft S/of S 10th St,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7083526,-73.9672417
184,2019-01-12 11:12:00,8670484171,71,90,90,W,Olive St,1ft S/of Sharon St,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11211.0,40.7153476,-73.9387012
185,2019-01-12 04:37:00,8725067230,21,88,88,N,Park Ave,200ft E/of Navy St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11201.0,40.6965326,-73.9803407
186,2019-01-14 13:59:00,8705973030,20,79,79,W,Sanford St,200ft N/of Willoughb,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6933059,-73.95310429999999
187,2019-01-11 23:51:00,8714727560,14,90,90,N,Williamsburg St East,200ft W/of Bedford A,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7158396,-73.9601398
